156,67,of
2732,6525,cx_rw
2795,3146,of
223,4095,dp
1803,5496,xkc
2682,2990,gr
1211,5814,cx_b
1947,3484,ptc
519,3988,gh
2116,90,st
2561,4173,greenh
2095,4958,wm
2390,3236,gh
2482,4592,ptc
1616,6881,lt
198,6259,cx_rw
920,4623,bf
2663,2369,cx_rw
2184,7409,lt
69,6651,gh
2372,1672,wt
2935,1876,of
556,2608,gf
2616,7511,gr
284,1777,gh
1900,3146,wm
183,1524,br
48,6859,bf
1556,2827,wm
776,2467,gr
1995,3314,gf
717,2589,bf
1122,2769,dp
158,2305,dp
42,1510,br
553,3677,bf
2538,3363,bf
1817,6486,rf
2735,3223,of
1184,1186,of
2301,5123,gf
1192,4727,wr
2752,2789,greenh
932,5895,cx_b
1696,1848,of
641,3919,bf
772,3088,wr
107,5094,lt
597,2714,cc
2082,4932,wm
1302,131,gr
2963,37,wt
2093,5527,cx_gw
2519,2954,gr
408,3052,cx_rw
1806,3556,xkc
2125,5155,gf
2577,5941,gr
943,7238,gr
2262,5136,gf
2067,3299,cc
1887,4651,xkc
486,3295,wr
1539,4122,gh
1233,2225,wr
2007,2066,greenh
2224,4075,cc
1703,3796,ptc
1156,4325,st
2078,5455,cx_gw
1376,889,greenh
164,4189,wr
2148,6406,gh
618,5942,gr
1144,4311,st
2327,4169,ptc
2402,6881,xkc
2938,5877,greenh
726,5412,lt
223,4899,br
2076,4613,cc
2724,3203,of
2272,233,gh
2241,5110,gf
2324,5326,gf
1562,1700,br
2631,740,cx_gw
2545,1955,wr
2543,5937,gr
81,6774,br
1089,1495,bf
301,5143,greenh
2048,5086,gf
1572,2826,wm
990,5896,cx_b
2523,5665,cx_gw
949,5882,cx_b
1197,5815,cx_b
1949,3491,ptc
1906,3158,wm
701,4579,br
2483,5068,cx_gw
909,3396,of
1592,1711,br
35,1803,greenh
1044,3072,dp
1522,81,wt
1825,3236,cc
178,2154,dp
2582,5262,cx_gw
2422,5775,ptc
2448,2803,gh
455,4214,wt
1981,4476,xkc
1748,1311,st
2166,4915,gf
16,3563,cx_rw
675,5256,rf
2342,6998,cx_b
301,499,wr
3017,7014,bf
538,2591,bf
725,2802,bf
484,3295,wr
583,6000,cx_gw
2346,241,bf
1905,298,st
2126,4764,cc
1001,3115,dp
2886,6979,of
2532,4157,greenh
3013,6281,bf
701,6061,wt
920,7276,gr
212,2152,dp
1752,5422,ptc
2605,4067,cx_gw
2563,4442,bf
442,2559,bf
2603,931,wr
2392,2817,greenh
2488,4619,ptc
2676,6236,wr
1698,2060,wt
2865,1551,of
2255,1796,rf
3065,7881,of
272,2495,greenh
762,5134,gh
2050,4664,cc
1082,2989,dp
980,7242,lt
2317,3783,lt
913,5914,cx_b
1752,1307,st
1699,4321,gh
1949,3576,xkc
1552,4548,gh
3069,7920,of
1950,7385,lt
786,2519,cx_b
390,5863,cx_rw
2542,5717,ptc
218,4746,br
2251,5034,gf
930,7302,lt
1987,3687,cc
136,61,of
2742,3215,of
1910,3669,cc
512,2086,bf
1108,2783,cx_gw
2069,4926,wm
3072,1019,of
2007,3132,xkc
1236,2427,wt
3064,6291,bf
2272,7293,lt
2361,1725,wt
2748,61,st
1807,6483,rf
1330,7181,rf
2664,6449,cx_b
2599,6606,xkc
1566,2823,wm
1565,1708,br
294,7853,lt
2107,105,st
1958,4939,xkc
1746,4303,of
2113,4960,wm
2247,4337,ptc
61,6756,br
189,6253,cx_rw
2090,7741,st
2125,4189,xkc
827,5636,cx_gw
138,2303,dp
1690,4743,st
2288,5030,gf
2318,518,xkc
2092,4960,wm
1954,4661,gf
159,2314,dp
2014,2799,xkc
2578,2763,cx_rw
1504,7852,gr
1426,4693,gh
301,5144,greenh
41,6752,br
1417,4707,gh
259,2140,gh
1723,1845,of
2558,2076,br
834,4057,lt
2781,3147,of
2827,2344,cx_rw
2470,1172,st
2785,124,of
960,5886,cx_b
2627,7269,gr
2351,317,bf
1099,1478,bf
2573,5934,gr
2738,63,st
484,1737,st
2790,4090,wr
786,4789,greenh
676,5930,gr
924,2138,cx_rw
2130,5155,gf
2000,4878,wm
283,4531,gr
2962,6852,greenh
1988,5349,wr
2284,353,cc
1574,2841,wm
704,2581,bf
611,4768,cx_b
2952,1884,of
2873,7543,gr
2262,4333,ptc
1951,3698,cc
2287,1813,rf
1903,3143,wm
1875,2598,bf
148,2129,dp
250,2123,gh
455,2481,ptc
2860,1566,of
2818,4607,lt
3064,7881,of
1613,7611,bf
2240,5105,gf
2337,3768,lt
1933,3481,ptc
303,4523,gr
2129,4998,wm
1954,3269,cc
649,5941,gr
916,7329,lt
2231,5718,cx_b
2735,4845,cx_gw
926,5508,greenh
2121,4724,cc
373,1895,ptc
2106,3871,gf
2557,1979,wr
531,5778,rf
35,242,greenh
2098,5274,lt
2590,5939,gr
1929,3152,wm
188,1527,br
1098,2740,dp
2266,5006,gf
1044,3065,dp
2893,2386,cx_rw
544,7281,lt
1938,4638,gf
2985,7092,gr
937,4798,greenh
3038,5468,cx_rw
955,7248,lt
2083,5293,rf
1665,4748,st
791,5706,rf
2395,5410,cx_gw
2430,3235,gh
3009,4447,of
961,308,wt
2093,3676,xkc
131,2290,greenh
73,2106,dp
839,1825,st
2261,4327,ptc
787,5739,rf
2550,899,wr
2428,7927,wt
1438,3046,rf
1193,5814,cx_b
991,3130,dp
2949,6979,cx_b
2143,4734,cc
1320,4682,cx_rw
2382,4094,ptc
26,2029,dp
393,2004,xkc
1211,5210,cx_rw
754,5148,gh
2753,1005,of
2407,2148,greenh
1367,4765,of
2304,4666,xkc
2521,2065,br
210,1301,rf
70,6773,br
2314,3601,wr
156,2164,dp
1641,905,greenh
722,7364,cx_b
1872,3475,cc
1373,5119,st
223,4780,br
2660,3742,gh
2351,5212,gf
987,5887,cx_b
1998,588,wt
807,4895,cx_rw
2172,5191,gf
2537,1384,st
1825,6477,rf
802,6935,gr
35,2020,dp
1158,4328,st
1206,5803,cx_b
2472,4600,ptc
2820,4758,cx_b
1379,4515,greenh
1975,4482,xkc
1100,2851,wt
2624,4016,cx_gw
2215,5333,rf
613,5761,rf
2656,6437,cx_b
2746,68,st
220,4815,br
2265,4348,ptc
1065,1482,bf
998,5897,cx_b
1789,2777,greenh
2155,4834,wm
1232,2228,wr
913,5904,cx_b
2909,2583,st
2960,6980,cx_b
3021,7074,gr
210,4608,gr
1978,2753,gh
1147,7909,st
482,4319,of
484,2477,xkc
2015,4305,xkc
2261,292,ptc
2045,3742,ptc
2791,5594,gh
2769,4266,cx_b
32,3626,cx_rw
1095,2818,cx_gw
980,6400,st
1977,564,wt
2145,3861,gf
1818,2562,bf
2480,6369,of
1409,6010,cx_rw
941,4376,gr
1962,3162,xkc
2253,319,cc
68,6207,wr
2544,3640,cx_gw
2108,4964,wm
2333,513,xkc
2538,4335,xkc
76,5095,lt
1775,6759,wr
531,2506,cc
2334,269,bf
999,7498,st
188,4181,wr
1040,3057,dp
167,3238,st
559,3706,bf
2329,706,wt
66,7365,rf
516,4153,gh
1293,2979,of
1720,5521,ptc
840,499,wt
1076,3024,dp
1001,3136,dp
2153,5021,wm
1286,7800,gh
2265,4333,ptc
604,3351,cc
1406,1360,st
2558,4158,greenh
1338,5686,greenh
2040,4611,cc
2532,6673,cc
1148,4311,st
2366,4095,ptc
154,2303,dp
226,4890,br
2113,4966,wm
2927,2628,st
1337,2755,cc
796,4904,cx_rw
2170,3830,gf
2178,3266,xkc
1704,4425,wr
741,5390,lt
1972,4319,xkc
2899,2579,st
2279,5018,gf
2464,330,gh
57,6842,bf
1753,4862,of
917,7328,lt
578,1949,cx_gw
1063,7180,cx_rw
1879,5112,greenh
733,500,wt
2096,4950,wm
55,4520,gr
1266,116,gr
999,3155,dp
544,4895,gh
75,1517,br
1782,5450,cc
139,4106,br
2355,6927,xkc
2265,4331,ptc
562,5712,rf
2567,4326,xkc
475,1746,st
1073,2995,dp
2588,1546,wr
819,7532,cx_b
1415,3087,wr
1809,4819,bf
2156,4195,gf
2315,7027,st
73,7358,rf
2658,7511,gr
995,5932,cx_b
2563,4429,bf
2196,5721,cx_b
2184,5679,cx_gw
1828,3902,xkc
1700,1835,of
2141,4772,cc
2937,4779,st
2277,7039,st
1970,3715,cc
825,5729,rf
1644,6834,lt
1874,5088,greenh
2168,4896,gf
1799,3482,gf
2363,5312,gf
1094,2739,dp
3084,5919,gr
2542,2791,cx_rw
1963,5160,cc
2024,4891,wm
1678,7855,of
146,4098,br
1754,3722,xkc
511,5561,bf
1912,7468,lt
2374,3176,of
584,4715,cx_b
1946,4636,gf
1525,1540,st
2391,2164,greenh
1389,2789,cc
2534,5796,xkc
1048,3099,dp
2512,348,gh
611,4783,cx_b
690,1630,wr
1965,7381,lt
2583,1540,wr
2043,3741,ptc
769,4331,wr
990,3634,gh
1543,2835,wm
2653,7259,gr
46,4092,st
2020,4884,wm
1010,1520,bf
1312,3734,of
1312,5686,greenh
2748,6225,st
1194,4724,wr
1790,2551,bf
46,3623,cx_rw
1608,1718,br
213,6273,cx_rw
1378,2715,wm
2260,1804,rf
2002,3338,gf
381,5875,cx_rw
2919,2611,st
2140,7700,gh
832,464,wt
1682,2833,wr
3077,3323,rf
1431,3052,rf
512,4905,gh
1129,2772,dp
144,462,gh
2843,4028,of
2543,1478,wr
3003,1867,of
200,1520,br
30,4412,st
2788,3638,wt
2040,2728,lt
1014,1625,rf
1976,286,gh
2938,6954,cx_b
2430,4538,cx_b
32,6831,bf
3073,7030,bf
26,6749,br
2462,2042,br
1098,2746,dp
2125,3604,ptc
1781,4735,xkc
2760,3123,of
40,2015,dp
1706,1305,st
1370,5142,wt
638,5778,rf
2485,4629,ptc
45,1820,greenh
190,1519,br
723,5410,lt
2938,7111,gr
1121,2766,dp
3051,7020,bf
1525,1559,st
221,4765,br
2179,7411,lt
147,2113,dp
2588,2754,cx_rw
226,4801,br
2293,3856,lt
614,4786,cx_b
1787,5466,cc
325,3237,gh
1934,5932,gr
904,5531,greenh
221,1520,br
2066,2744,lt
1210,7250,gh
2660,6428,cx_b
1546,2858,wm
2461,2792,gh
2643,2817,cx_rw
213,2153,dp
153,2109,dp
738,6899,gr
1075,2994,dp
237,6605,gh
226,5906,wr
989,3111,dp
2047,3245,ptc
2469,4613,ptc
1623,6869,lt
49,2047,dp
267,2488,greenh
1110,3123,gh
1893,4977,ptc
2925,4780,st
779,2166,gh
1861,5157,of
2622,2352,bf
2553,5926,gr
190,6250,cx_rw
67,2109,dp
2726,3150,of
319,2657,wr
600,2528,ptc
174,5081,wr
2825,4727,cx_b
1490,2791,xkc
2363,5320,gf
1758,5551,xkc
308,4589,cx_gw
261,2359,gh
1273,1711,greenh
2280,243,gh
3048,7931,of
1394,5104,cx_b
3004,3955,greenh
995,3126,dp
2748,3975,wt
2206,3346,wr
2252,1777,rf
1669,7852,of
2345,4542,xkc
1194,5205,cx_rw
2263,462,xkc
131,903,wt
153,2147,dp
2275,293,ptc
2660,6444,cx_b
2174,4183,gf
512,5563,bf
2051,5115,gf
2763,3135,of
2138,3870,gf
230,6265,cx_rw
385,6182,gr
234,1530,br
1692,2061,wt
273,2491,greenh
2424,5688,cc
2754,2771,greenh
2175,4176,gf
591,7310,lt
2714,5249,gr
125,1632,gr
607,2769,wm
1021,3627,gh
2552,3621,cx_gw
2168,3811,gf
2026,5085,gf
2339,5301,gf
1887,5939,gr
271,3408,gh
763,5747,rf
147,1520,br
938,7304,lt
1695,2063,wt
3095,7787,rf
1550,1549,st
2519,6884,cc
2992,5918,gr
1082,2736,dp
816,7525,cx_b
2958,1880,of
858,5727,rf
537,2475,cc
1729,5462,ptc
2454,5684,cc
77,4364,cx_rw
27,1507,br
40,3105,rf
2511,6659,cc
578,2774,cc
2442,183,wr
685,4848,gh
126,2253,gr
1728,4672,xkc
2458,3039,wt
1152,4361,st
2537,5787,xkc
1626,7462,cx_gw
2430,3230,gh
2686,2093,wr
176,2155,dp
2156,5194,gf
1862,4867,wr
2207,5735,cx_b
1083,3025,dp
182,2159,dp
42,1782,greenh
2983,5119,gh
2058,4911,wm
1572,2856,wm
904,7354,lt
2654,3021,cx_rw
42,2058,dp
1156,7836,cx_gw
490,7516,cx_gw
2307,3619,wr
1754,4590,rf
1244,7329,gr
1407,5206,greenh
1746,1975,gh
1843,4646,rf
2896,4439,gh
1747,4852,of
1437,3041,rf
2503,2058,br
1913,5943,gr
146,6782,br
2004,4876,wm
1566,2834,wm
2206,5716,cx_b
285,1790,gh
125,2746,of
2014,283,bf
2308,4495,gf
1194,5818,cx_b
2287,4535,gf
2006,3830,xkc
2256,4357,ptc
3071,7918,of
556,2806,ptc
2318,7039,st
1771,2576,bf
2199,5700,cx_gw
1806,5501,xkc
1760,4558,wr
3030,5490,cx_rw
2255,4324,ptc
1087,1485,bf
2531,2067,br
462,2058,bf
2295,5127,gf
2486,597,rf
1898,4020,rf
2376,5277,cx_gw
2098,7735,st
138,4105,br
215,1326,rf
98,6768,br
936,5891,cx_b
2397,2193,greenh
1108,2866,wt
1546,2851,wm
3003,862,wt
2114,4978,wm
1861,4049,rf
209,2167,dp
2153,5155,gf
1223,6500,wt
229,6176,wt
2478,4617,ptc
2939,2169,wr
2238,460,xkc
2599,6635,xkc
1825,5944,gr
1818,1685,gh
2528,2068,br
2475,2006,ptc
2985,7087,gr
203,1520,br
2719,2276,of
223,4856,br
608,5800,bf
2434,5155,cx_rw
1826,3916,xkc
2932,4769,st
2349,410,ptc
2321,1879,bf
2349,5399,cx_gw
631,6389,cx_rw
1987,4867,wm
2303,365,cc
981,5869,cx_b
225,4776,br
2164,3837,gf
1923,5102,cc
2162,5475,cx_gw
1696,2052,wt
817,7537,cx_b
716,7338,cx_b
2195,5743,cx_b
211,1526,br
2266,482,xkc
1375,2751,wm
2217,177,of
2031,4897,wm
834,7537,cx_b
2326,520,xkc
2440,3022,wt
801,7332,cx_b
1128,3082,wr
1448,4709,gh
1982,1800,cx_gw
2654,2375,cx_rw
1938,3478,ptc
40,3611,cx_rw
2290,3155,greenh
2769,4264,cx_b
930,1734,gh
1399,2762,cc
1878,5093,greenh
2704,2495,gr
1941,3502,ptc
1046,3044,dp
2273,5089,xkc
2465,5927,gr
2004,3831,xkc
2273,4344,ptc
945,6421,gh
2040,4893,wm
2127,4196,xkc
3032,5029,of
2231,4077,cc
2159,4162,gf
2095,2745,cx_b
1786,1348,gh
2101,100,st
2254,5023,gf
298,565,wt
690,2695,xkc
2294,3153,greenh
2857,4548,wt
2054,5251,lt
3023,7067,gr
38,1800,greenh
1900,3149,wm
524,2492,cc
2040,4632,cc
2793,6228,st
423,3048,cx_rw
732,2614,bf
2458,4123,bf
3050,5468,cx_rw
1162,4358,st
499,1846,wt
2212,4034,wm
3021,4444,of
2030,4884,wm
1960,4911,xkc
2618,2817,cx_rw
1952,3572,xkc
141,2254,gr
68,42,greenh
1775,4604,bf
1015,3141,gh
2315,4163,ptc
614,5934,gr
763,4330,wr
3027,6274,bf
2571,1907,wr
73,34,greenh
2193,4124,xkc
1531,1548,st
385,6181,gr
2931,6961,cx_b
1707,1306,st
478,1125,cx_gw
217,1525,br
829,5628,cx_gw
1432,2821,ptc
68,1514,br
2363,5000,wr
1561,2862,wm
278,2491,greenh
938,4821,greenh
2134,450,xkc
2197,4126,xkc
2514,4671,cx_b
3097,7697,rf
2585,5938,gr
145,2135,dp
2169,5177,gf
1588,1706,br
719,7339,cx_b
2968,5186,cx_gw
490,4302,of
2756,6220,st
2320,4169,ptc
1405,5215,greenh
2847,4524,wt
2940,5902,greenh
42,2989,gh
449,2208,gh
46,2014,dp
406,3049,cx_rw
550,5715,rf
823,4055,lt
2498,1109,wt
2049,4915,wm
42,2796,cx_gw
318,1955,ptc
785,7295,cx_b
2423,5824,cc
976,5869,cx_b
1549,2854,wm
234,4555,gr
1999,5766,gh
2215,4672,gf
3085,7135,gh
147,2115,dp
1903,3315,gf
2299,4511,gf
1410,5210,greenh
2402,6876,xkc
742,3098,wr
1902,3143,wm
125,2295,greenh
39,245,greenh
2731,3727,gh
2475,5927,gr
1376,2735,wm
2254,5652,wr
861,5760,rf
871,4811,wr
577,2627,gf
314,1396,gh
238,4840,gh
59,2109,dp
2259,7063,st
906,5778,rf
2163,7413,lt
749,1989,cx_gw
2792,5001,cx_gw
2608,6606,xkc
269,1785,gh
2447,2823,gh
2521,2058,br
2778,6213,st
1915,3314,gf
586,5987,cx_rw
1968,3237,wm
2297,3857,lt
78,670,wt
610,2539,ptc
689,6882,gr
93,6210,wr
64,1515,br
2036,4901,wm
2754,5163,cx_gw
2483,6361,of
384,2823,st
32,3600,cx_rw
2151,4748,cc
1052,3088,dp
2330,4575,xkc
2353,265,bf
2299,4532,gf
2488,2046,br
538,7275,lt
2255,293,ptc
2440,4621,gf
1637,7477,cx_gw
2568,5647,xkc
1992,4855,wm
2595,4096,cx_gw
2033,3467,ptc
2765,3151,of
1953,3198,cc
149,2306,dp
1020,3166,gh
933,4614,bf
1434,4696,gh
1197,5204,cx_rw
2832,4043,of
2637,2675,wr
2363,5614,xkc
294,7851,lt
2301,4499,gf
2060,4919,wm
1870,5158,of
1560,2858,wm
541,2795,ptc
1949,5142,cc
2934,4512,of
1034,1972,xkc
191,6260,cx_rw
83,7379,rf
325,5144,greenh
898,7309,gr
588,7297,lt
1156,4316,st
2116,3862,gf
1301,3732,of
1951,3441,wm
76,4368,cx_rw
1943,597,wt
2255,4345,ptc
874,5783,rf
2904,2581,st
2150,3809,gf
541,2601,gf
915,1741,gh
13,5077,lt
101,2248,gr
58,6854,bf
1135,4308,st
2814,6228,st
1124,5815,cx_gw
157,69,of
2280,7049,st
2015,4958,xkc
3072,7024,bf
1330,2739,cc
130,6776,br
2361,5608,xkc
524,2490,cc
2217,4157,xkc
2027,235,bf
234,2349,gh
3088,7902,of
837,4658,gr
832,4083,lt
3093,7908,of
60,1513,br
585,5784,rf
1753,5425,ptc
2783,2045,st
2931,6950,cx_b
27,2013,dp
605,5733,rf
2262,4337,ptc
1152,1984,cc
787,5109,gh
2496,1923,cc
3002,3955,greenh
205,4614,gr
80,378,of
55,1780,greenh
820,7540,cx_b
913,7301,lt
2119,4740,cc
2293,4651,xkc
1575,4267,gh
2314,303,ptc
36,2254,dp
63,3491,st
1032,1966,xkc
1279,2772,xkc
68,2103,dp
1568,1702,br
2182,3584,ptc
2727,81,st
1876,5104,greenh
1985,5330,wr
622,6379,cx_rw
1048,3043,dp
957,4379,gr
1834,6039,cc
1732,3710,xkc
1437,4684,gh
599,4753,cx_b
47,7330,bf
581,4721,cx_b
876,7366,lt
2058,4906,wm
270,2480,greenh
1907,2652,bf
1698,2775,wr
2098,5449,cx_gw
186,2187,gh
601,4762,cx_b
1116,3162,gh
743,5760,rf
349,3014,of
2547,4340,xkc
1826,3122,bf
37,1795,greenh
317,4956,wt
632,5670,rf
1115,2731,dp
2130,4987,wm
543,5962,cx_rw
677,5297,rf
2564,4332,xkc
29,1513,br
1834,4627,rf
2749,2783,greenh
209,135,of
1012,3171,dp
211,6252,cx_rw
2117,4976,wm
2601,925,wr
2081,4616,cc
1679,4214,of
2094,5022,wm
2837,4567,wt
2783,6234,st
684,3843,lt
449,2214,gh
2512,4670,cx_b
1635,6850,lt
992,3111,dp
483,1750,st
1086,2752,dp
2815,4856,cx_rw
283,2487,greenh
2233,355,wm
2049,4797,gf
998,5573,gh
1533,4847,of
2808,1732,wt
2971,3137,wt
2150,5015,wm
1539,1411,wt
1218,2274,wr
2876,1536,of
2089,5056,cc
1753,4564,wr
2489,5053,cx_gw
2234,5728,cx_b
2518,5928,gr
160,2298,dp
132,4201,wr
2501,2058,br
2524,2064,br
2346,2465,lt
68,2688,greenh
93,3482,st
2762,2663,of
631,1988,cx_gw
579,5535,rf
44,2015,dp
474,1748,st
2176,5176,gf
878,4795,wr
2146,4775,cc
719,3542,lt
28,3605,cx_rw
1087,2739,dp
562,5809,rf
20,3567,cx_rw
1101,2754,dp
2336,4571,xkc
107,5103,lt
2571,2083,br
171,4637,gr
1408,4521,gh
2014,3370,ptc
355,4591,cx_gw
2785,4093,wr
2879,3977,greenh
25,2017,dp
2174,269,of
2923,5884,greenh
990,7512,st
956,7230,lt
1812,2615,bf
32,7336,rf
470,1765,st
1713,3883,bf
34,2015,dp
551,7269,lt
212,6275,cx_rw
1798,2773,greenh
718,3840,lt
772,2769,bf
1336,2742,cc
1412,6009,cx_rw
2306,4098,cc
1916,3314,gf
1112,2733,dp
708,2606,bf
1788,5442,cc
780,5344,gh
1383,5128,st
2310,520,xkc
1008,4069,rf
68,1506,br
582,5736,rf
989,3147,dp
201,6268,cx_rw
327,7238,wt
2632,4807,cx_gw
2192,5739,cx_b
2320,7061,st
2677,3015,gr
2404,5406,cx_gw
995,3127,dp
16,7364,rf
2864,3953,greenh
653,5307,bf
1378,2755,wm
1017,7505,st
686,4571,br
655,2807,ptc
85,7341,rf
165,3246,st
994,3110,dp
1202,5817,cx_b
1892,4981,ptc
1549,1699,br
613,1111,wt
189,5901,wr
2383,2806,greenh
9,1512,br
2792,2041,st
321,3240,gh
1309,5695,greenh
2726,2275,of
2662,6385,cx_b
1805,3559,xkc
1759,5508,cc
744,3547,lt
1836,4615,rf
994,7504,st
633,3910,bf
1083,7048,cx_rw
2754,63,st
2053,4619,cc
91,6768,br
1762,387,st
2513,6684,cc
2345,7006,cx_b
1966,3670,cc
2823,4731,cx_b
2021,4956,xkc
2597,6608,xkc
36,6854,bf
44,1800,greenh
585,4729,cx_b
2944,1867,of
2048,3745,ptc
2842,2409,wt
943,5900,cx_b
1115,4330,st
56,1783,greenh
2037,4900,wm
2100,5537,cx_gw
2318,4171,ptc
2557,922,wr
935,4832,greenh
2522,2917,cx_rw
1720,5513,ptc
754,256,wt
1931,3493,ptc
2165,3273,xkc
942,5899,cx_b
58,724,wt
748,1699,wt
1201,5815,cx_b
2564,2081,br
1068,2995,dp
2274,7044,wt
2522,6878,cc
58,7420,rf
777,5113,gh
2318,4635,xkc
3025,2728,st
542,2591,gf
2166,2942,gr
601,7977,lt
2146,7404,lt
1795,3583,xkc
324,4964,wt
2888,7544,gr
278,5910,wr
2398,2137,greenh
793,4968,wt
1787,5455,cc
46,2047,dp
1814,3917,xkc
3052,4995,gh
756,1710,wt
1962,4936,xkc
2070,3846,wm
2787,2048,st
1934,3323,gf
2817,6209,st
819,5613,cx_gw
84,65,gh
1631,3918,wt
2364,1691,wt
2470,2893,cx_gw
2365,5163,cx_gw
32,2043,dp
613,2764,wm
2749,6225,st
642,5765,rf
181,2157,dp
2635,4338,wt
2514,5934,gr
319,4575,cx_gw
2429,4936,rf
2314,4107,cc
2164,5111,cc
1362,1228,cx_gw
2417,4909,rf
1441,7884,gr
2285,7073,st
1717,1314,st
143,4123,br
2280,4542,gf
64,3467,st
2804,108,of
1068,1474,bf
2096,5507,cx_gw
2414,5777,ptc
2769,4258,cx_b
1349,2299,wt
2065,5574,cx_gw
500,5508,bf
1966,7408,lt
1712,4695,xkc
2174,2883,bf
998,3727,greenh
946,1149,rf
2955,6851,greenh
671,5290,bf
2718,3204,of
2068,4805,gf
2675,6431,cx_b
3070,7949,of
2565,4167,greenh
157,2309,dp
1455,4468,wr
2087,4935,wm
212,4762,br
2315,1867,bf
48,5398,wt
2766,5173,cx_gw
1595,1708,br
64,2104,dp
3032,5487,cx_rw
1545,2858,wm
2453,5179,cx_rw
1262,112,gr
2146,3845,gf
2055,4799,gf
1798,2627,bf
47,6853,bf
1390,4279,cx_rw
483,7540,cx_gw
1320,4207,gh
992,3134,dp
1937,3347,gf
658,2491,bf
624,5760,rf
2742,2783,greenh
2758,1881,bf
286,346,wt
59,7347,bf
358,2830,st
2162,4214,gf
228,6331,rf
1944,3578,xkc
2042,4667,cc
2346,406,ptc
2243,4351,ptc
1719,3528,rf
668,2484,bf
1956,5160,cc
2274,5020,gf
2248,458,xkc
2659,6442,cx_b
2395,326,bf
1427,1386,st
2158,4184,gf
963,5930,cx_b
3062,2442,rf
561,2619,gf
2461,5867,ptc
2178,4906,gf
2063,4910,wm
2161,5019,wm
1192,5199,cx_rw
718,2803,bf
2768,4257,cx_b
